FID,MA_tmp,MA_prp,Tundra
8895,26.8834,64.0832977,OtherBiomes
8896,21.1900005,72.9167023,OtherBiomes
8897,21.2178993,67.25,OtherBiomes
8898,23.0181999,132.4170074,OtherBiomes
8899,20.3316994,103.1669998,OtherBiomes
8900,24.7982998,97,OtherBiomes
8901,22.1802006,137.6670074,OtherBiomes
8902,23.3983002,60.25,OtherBiomes
8903,8.5945797,64.4167023,OtherBiomes
8904,26.6702003,120.5,OtherBiomes
8905,25.8887997,77.1667023,OtherBiomes
8906,25.0210991,117.5,OtherBiomes
8907,21.5799007,75.1667023,OtherBiomes
8908,25.4300003,186.6670074,OtherBiomes
8909,21.6163998,68.3332977,OtherBiomes
8910,20.9580002,62.3333015,OtherBiomes
8911,20.8097,57.5,OtherBiomes
8912,24.7334995,8,OtherBiomes
8913,28.1091003,68.0832977,OtherBiomes
8914,21.4351006,62.5,OtherBiomes
8915,21.3264999,127.4169998,OtherBiomes
8916,22.7308998,58.6666985,OtherBiomes
8917,4.3592501,35,OtherBiomes
8918,23.0186996,53.5,OtherBiomes
8919,20.3936005,66.75,OtherBiomes
8920,20.6445007,79.0832977,OtherBiomes
8921,19.3276997,132.5,OtherBiomes
8922,17.6928005,106.75,OtherBiomes
8923,27.0853004,65.8332977,OtherBiomes
8924,20.6543999,72.5,OtherBiomes
8925,24.6893005,54.25,OtherBiomes
8926,25.3108997,142.3329926,OtherBiomes
8927,21.7646008,43.9166985,OtherBiomes
8928,25.6247005,178.5,OtherBiomes
8929,23.2050991,95.25,OtherBiomes
8930,27.1032009,127.4169998,OtherBiomes
8931,25.0261002,301.8330078,OtherBiomes
8932,25.9197006,49.0833015,OtherBiomes
8933,24.7082996,58.5833015,OtherBiomes
8934,21.5135994,137.9170074,OtherBiomes
8935,22.8505993,41.4166985,OtherBiomes
8936,27.0916996,65.3332977,OtherBiomes
8937,26.2317009,101.0830002,OtherBiomes
8938,6.5507498,30.1667004,OtherBiomes
8939,22.3075008,51.4166985,OtherBiomes
8940,27.3735008,70.0832977,OtherBiomes
8941,25.0466995,103.5830002,OtherBiomes
8942,25.0904007,108.0830002,OtherBiomes
8943,23.7518005,211.9170074,OtherBiomes
8944,23.3833008,59.4166985,OtherBiomes
8945,22.0942001,47.75,OtherBiomes
8946,28.2623005,51.1666985,OtherBiomes
8947,18.7572002,65.6667023,OtherBiomes
8948,26.3661995,98.25,OtherBiomes
8949,23.0373993,57.8333015,OtherBiomes
8950,22.7598,134.4170074,OtherBiomes
8951,25.6587009,110.4169998,OtherBiomes
8952,22.3027992,87.6667023,OtherBiomes
8953,22.4648991,94.75,OtherBiomes
8954,19.4195995,67.6667023,OtherBiomes
8955,26.3325005,55.8333015,OtherBiomes
8956,20.9220009,24.8332996,OtherBiomes
8957,25.4888,115.4169998,OtherBiomes
8958,25.3309994,105.6669998,OtherBiomes
8959,19.1063004,197.0829926,OtherBiomes
8960,25.2014999,251.6670074,OtherBiomes
8961,19.9589996,64.8332977,OtherBiomes
8962,25.5344009,106.5,OtherBiomes
8963,11.0740995,10.8332996,OtherBiomes
8964,18.0370007,51.0833015,OtherBiomes
8965,22.6991997,59.5,OtherBiomes
8966,26.1016998,77.75,OtherBiomes
8967,25.4113007,300.5,OtherBiomes
8968,23.0219002,48.0833015,OtherBiomes
8969,26.9827003,70.8332977,OtherBiomes
8970,26.1849995,72.3332977,OtherBiomes
8971,26.4087009,102.5830002,OtherBiomes
8972,23.3572998,94.8332977,OtherBiomes
8973,26.0753994,67.75,OtherBiomes
8974,18.3418999,65,OtherBiomes
8975,26.3966999,44.8333015,OtherBiomes
8976,24.9108009,123,OtherBiomes
8977,22.6518993,52.9166985,OtherBiomes
8978,26.4888,58,OtherBiomes
8979,23.9232998,90,OtherBiomes
8980,22.7546997,82,OtherBiomes
8981,21.5210991,63.8333015,OtherBiomes
8982,22.4703007,46.6666985,OtherBiomes
8983,22.1247997,36.6666985,OtherBiomes
8984,22.4039993,46.5,OtherBiomes
8985,26.6793003,106.3330002,OtherBiomes
8986,23.2395992,93.6667023,OtherBiomes
8987,25.7612,121.8330002,OtherBiomes
8988,16.4115009,83.6667023,OtherBiomes
8989,15.2572002,59.4166985,OtherBiomes
8990,28.0932999,74,OtherBiomes
8991,24.2919006,107.3330002,OtherBiomes
8992,26.3087997,50.4166985,OtherBiomes
8993,6.6912498,29.5832996,OtherBiomes
8994,27.1324005,67.9167023,OtherBiomes
8995,24.3680992,126.25,OtherBiomes
8996,21.9692001,90.25,OtherBiomes
8997,26.1091995,105.4169998,OtherBiomes
8998,22.6567993,53.8333015,OtherBiomes
8999,22.4762001,91.4167023,OtherBiomes
9000,22.9713993,132.5,OtherBiomes
9001,21.0806999,25.4167004,OtherBiomes
9002,22.9999008,112.9169998,OtherBiomes
9003,26.8152008,37.1666985,OtherBiomes
9004,27.8999004,45.25,OtherBiomes
9005,19.7248993,114.8330002,OtherBiomes
9006,23.8827,40.9166985,OtherBiomes
9007,26.4500999,64.5,OtherBiomes
9008,17.8372002,68.0832977,OtherBiomes
9009,25.7833004,73.5832977,OtherBiomes
9010,23.4382,48,OtherBiomes
9011,27.1217995,61.6666985,OtherBiomes
9012,26.6856003,57.1666985,OtherBiomes
9013,22.2943993,127.8330002,OtherBiomes
9014,23.0622997,113.5,OtherBiomes
9015,25.3127995,64.1667023,OtherBiomes
9016,23.8936996,42.4166985,OtherBiomes
9017,28.4242001,36.6666985,OtherBiomes
9018,22.9431992,38.75,OtherBiomes
9019,8.0430803,22.1667004,OtherBiomes
9020,25.4015999,99.4167023,OtherBiomes
9021,20.9657001,126.9169998,OtherBiomes
9022,25.9132004,94.5832977,OtherBiomes
9023,22.7794991,46.6666985,OtherBiomes
9024,22.7584991,47.25,OtherBiomes
9025,17.5400009,2.1666701,OtherBiomes
9026,22.5786991,28.4167004,OtherBiomes
9027,26.9654999,56.5833015,OtherBiomes
9028,24.1749001,105.25,OtherBiomes
9029,22.6322994,81.5832977,OtherBiomes
9030,26.6422997,42.0833015,OtherBiomes
9031,23.2768993,37.9166985,OtherBiomes
9032,24.9283009,53.1666985,OtherBiomes
9033,23.4699993,149.4170074,OtherBiomes
9034,22.9575996,51.8333015,OtherBiomes
9035,19.1737003,107.5830002,OtherBiomes
9036,21.5354996,25.25,OtherBiomes
9037,28.0499001,46.1666985,OtherBiomes
9038,24.9577999,40.8333015,OtherBiomes
9039,22.6898003,45.1666985,OtherBiomes
9040,25.7807007,73,OtherBiomes
9041,21.5683002,64.5,OtherBiomes
9042,23.5181007,93.6667023,OtherBiomes
9043,22.7341995,51.4166985,OtherBiomes
9044,22.7322998,46.75,OtherBiomes
9045,20.0272007,115.8330002,OtherBiomes
9046,27.1676998,59.3333015,OtherBiomes
9047,25.3201008,112.25,OtherBiomes
9048,21.0198994,49.75,OtherBiomes
9049,22.7894001,127.25,OtherBiomes
9050,22.4025002,40.8333015,OtherBiomes
9051,21.2891998,131.1670074,OtherBiomes
9052,24.2807007,67.9167023,OtherBiomes
9053,25.1973,88.4167023,OtherBiomes
9054,19.9162998,129.0829926,OtherBiomes
9055,26.5897999,41.6666985,OtherBiomes
9056,20.0967999,6.9166698,OtherBiomes
9057,21.9857998,41.5833015,OtherBiomes
9058,25.9260998,46.3333015,OtherBiomes
9059,23.5244007,94.3332977,OtherBiomes
9060,16.5517006,66.5832977,OtherBiomes
9061,22.7565994,123.1669998,OtherBiomes
9062,27.7516003,42.25,OtherBiomes
9063,26.1170006,89.1667023,OtherBiomes
9064,26.5576,52.5833015,OtherBiomes
9065,22.2926006,101.5,OtherBiomes
9066,24.0797005,106.0830002,OtherBiomes
9067,22.6396008,94.8332977,OtherBiomes
9068,26.4626007,57.1666985,OtherBiomes
9069,20.9386997,153.25,OtherBiomes
9070,8.9850798,25.5832996,OtherBiomes
9071,21.9864998,19.6667004,OtherBiomes
9072,23.2208004,30,OtherBiomes
9073,23.8729992,35.5833015,OtherBiomes
9074,26.5928001,32.25,OtherBiomes
9075,24.5604992,88.5,OtherBiomes
9076,24.4085007,117.6669998,OtherBiomes
9077,26.8792,32,OtherBiomes
9078,19.8780003,121.0830002,OtherBiomes
9079,19.3216,57.5833015,OtherBiomes
9080,26.9620991,36.5,OtherBiomes
9081,20.1909008,83.75,OtherBiomes
9082,23.0349998,122.25,OtherBiomes
9083,23.0762005,56.6666985,OtherBiomes
9084,27.2877998,33.4166985,OtherBiomes
9085,25.7451,32.5,OtherBiomes
9086,23.5527,116.75,OtherBiomes
9087,20.9538002,117.5,OtherBiomes
9088,23.5540009,32.25,OtherBiomes
9089,22.8845005,98,OtherBiomes
9090,24.1175003,31.4167004,OtherBiomes
9091,21.6236,53.3333015,OtherBiomes
9092,23.3917007,109.5,OtherBiomes
9093,24.0062008,32.25,OtherBiomes
9094,19.7723999,136.8329926,OtherBiomes
9095,23.1886997,72.8332977,OtherBiomes
9096,22.3743992,38.4166985,OtherBiomes
9097,23.1082001,105.6669998,OtherBiomes
9098,5.9141698,6.9166698,OtherBiomes
9099,25.4741001,35.3333015,OtherBiomes
9100,6.9382501,11.5832996,OtherBiomes
9101,27.7859001,26.75,OtherBiomes
9102,27.5512009,35.9166985,OtherBiomes
9103,25.9591999,30.75,OtherBiomes
9104,24.8596992,105.6669998,OtherBiomes
9105,23.4101009,120,OtherBiomes
9106,22.8372002,32.9166985,OtherBiomes
9107,20.9745998,134.1670074,OtherBiomes
9108,19.7376995,46.75,OtherBiomes
9109,20.5900993,118.0830002,OtherBiomes
9110,21.6459007,35.4166985,OtherBiomes
9111,19.2609005,37.4166985,OtherBiomes
9112,28.2912006,36.5833015,OtherBiomes
9113,25.0125999,107.6669998,OtherBiomes
9114,20.6634998,4.4166698,OtherBiomes
9115,15.7715998,126.8330002,OtherBiomes
9116,26.3698006,60.8333015,OtherBiomes
9117,27.7744007,36.4166985,OtherBiomes
9118,27.5470009,27.8332996,OtherBiomes
9119,23.743,31.75,OtherBiomes
9120,24.6651001,38.4166985,OtherBiomes
9121,25.4932995,35.3333015,OtherBiomes
9122,23.1732998,219.4170074,OtherBiomes
9123,17.3216,58.5833015,OtherBiomes
9124,21.5569,105.75,OtherBiomes
9125,27.7513008,34.6666985,OtherBiomes
9126,24.3381996,40.6666985,OtherBiomes
9127,19.0795994,137.1670074,OtherBiomes
9128,25.4832001,58,OtherBiomes
9129,19.3554993,49,OtherBiomes
9130,23.2609997,117.3330002,OtherBiomes
9131,26.1800995,64.75,OtherBiomes
9132,22.9006996,61.9166985,OtherBiomes
9133,23.6261997,115.9169998,OtherBiomes
9134,25.1933002,39.9166985,OtherBiomes
9135,22.2063007,223.75,OtherBiomes
9136,26.8987999,31.25,OtherBiomes
9137,23.5398006,99.4167023,OtherBiomes
9138,20.6767998,42.5833015,OtherBiomes
9139,24.9234009,40.8333015,OtherBiomes
9140,25.3943996,36.25,OtherBiomes
9141,22.2595005,40.6666985,OtherBiomes
9142,25.6075993,37.4166985,OtherBiomes
9143,23.3565006,112.4169998,OtherBiomes
9144,25.3208008,52.25,OtherBiomes
9145,23.9228001,33.4166985,OtherBiomes
9146,25.6224995,35.75,OtherBiomes
9147,22.8903008,98.3332977,OtherBiomes
9148,19.8593998,119.9169998,OtherBiomes
9149,25.8213997,59.1666985,OtherBiomes
9150,25.3785992,28.6667004,OtherBiomes
9151,11.2907,22.9167004,OtherBiomes
9152,25.1054001,56.8333015,OtherBiomes
9153,22.7633991,108.0830002,OtherBiomes
9154,22.6487999,101.8330002,OtherBiomes
9155,23.4487,90,OtherBiomes
9156,26.0613995,30.8332996,OtherBiomes
9157,23.6602001,63.9166985,OtherBiomes
9158,21.1709995,30.5832996,OtherBiomes
9159,23.0144997,28.5832996,OtherBiomes
9160,25.5711994,33,OtherBiomes
9161,19.6970997,60.4166985,OtherBiomes
9162,21.3829002,107,OtherBiomes
9163,26.2366009,30.3332996,OtherBiomes
9164,22.2357998,121.9169998,OtherBiomes
9165,24.6744995,26.8332996,OtherBiomes
9166,21.8558006,102.4169998,OtherBiomes
9167,23.4932995,30.5,OtherBiomes
9168,26.9846992,26.9167004,OtherBiomes
9169,22.7206993,98.6667023,OtherBiomes
9170,22.6599998,52.25,OtherBiomes
9171,24.0181999,53.25,OtherBiomes
9172,25.2807007,32.0833015,OtherBiomes
9173,16.7078991,47.5,OtherBiomes
9174,25.5165005,29.6667004,OtherBiomes
9175,26.8894997,26.6667004,OtherBiomes
9176,19.7721996,23.1667004,OtherBiomes
9177,19.3848991,33.3333015,OtherBiomes
9178,23.3633995,61.1666985,OtherBiomes
9179,20.4888,34.25,OtherBiomes
9180,12.507,1.58333,OtherBiomes
9181,24.9176006,25.6667004,OtherBiomes
9182,26.5555992,26.6667004,OtherBiomes
9183,19.8362999,1.58333,OtherBiomes
9184,23.6103992,28.0832996,OtherBiomes
9185,26.4771996,25.9167004,OtherBiomes
9186,23.9857998,30.5,OtherBiomes
9187,22.3602009,52.6666985,OtherBiomes
9188,26.25,27.0832996,OtherBiomes
9189,11.9969997,1.5,OtherBiomes
9190,20.3462009,2.75,OtherBiomes
9191,22.2523994,99.1667023,OtherBiomes
9192,16.8875008,0.0833333,OtherBiomes
9193,16.7471008,0,OtherBiomes
9194,20.3973999,77.1667023,OtherBiomes
9195,20.1571007,30.5832996,OtherBiomes
9196,8.4382496,12.0832996,OtherBiomes
9197,20.3136005,114.9169998,OtherBiomes
9198,22.8036995,120.0830002,OtherBiomes
9199,24.3111,34.5833015,OtherBiomes
9200,18.6756001,130.3329926,OtherBiomes
9201,23.4400005,57.25,OtherBiomes
9202,7.46942,11.4167004,OtherBiomes
9203,25.6420994,33.25,OtherBiomes
9204,23.7374992,42.9166985,OtherBiomes
9205,23.4202003,103.9169998,OtherBiomes
9206,20.5830994,110.75,OtherBiomes
9207,16.9500999,55.8333015,OtherBiomes
9208,25.1896992,39.75,OtherBiomes
9209,23.4046001,117.4169998,OtherBiomes
9210,23.2858009,101.75,OtherBiomes
9211,22.3335991,99.25,OtherBiomes
9212,22.7642994,48.5,OtherBiomes
9213,25.5732994,36.3333015,OtherBiomes
9214,23.2157001,119.5,OtherBiomes
9215,23.8223991,54.6666985,OtherBiomes
9216,21.3402004,6,OtherBiomes
9217,22.4200993,95.3332977,OtherBiomes
9218,23.2926006,28.8332996,OtherBiomes
9219,26.0193005,34.1666985,OtherBiomes
9220,24.7577,27.4167004,OtherBiomes
9221,24.5077,28.6667004,OtherBiomes
9222,23.5660992,55.9166985,OtherBiomes
9223,19.3668003,115.5,OtherBiomes
9224,17.0352993,55.25,OtherBiomes
9225,19.4789009,32.5,OtherBiomes
9226,23.2388992,93.1667023,OtherBiomes
9227,23.9153004,51,OtherBiomes
9228,24.4577007,41.3333015,OtherBiomes
9229,24.9929008,30.75,OtherBiomes
9230,18.9696999,27.0832996,OtherBiomes
9231,25.5697002,27.5,OtherBiomes
9232,23.1107998,125.1669998,OtherBiomes
9233,25.3901997,29.8332996,OtherBiomes
9234,19.2052002,1.75,OtherBiomes
9235,25.1140003,27.1667004,OtherBiomes
9236,12.7372999,3.6666701,OtherBiomes
9237,19.9785995,104.9169998,OtherBiomes
9238,24.3834,21.8332996,OtherBiomes
9239,22.1219997,27.9167004,OtherBiomes
9240,22.4445,124.3330002,OtherBiomes
9241,22.8286991,47.25,OtherBiomes
9242,24.4150009,22.25,OtherBiomes
9243,20.2168999,69.9167023,OtherBiomes
9244,20.5853004,86.5,OtherBiomes
9245,22.3500004,25.6667004,OtherBiomes
9246,19.4137001,28.3332996,OtherBiomes
9247,20.3887997,14.3332996,OtherBiomes
9248,21.9680996,112.1669998,OtherBiomes
9249,24.5890007,56.75,OtherBiomes
9250,24.4123001,29.75,OtherBiomes
9251,21.4528999,71.0832977,OtherBiomes
9252,22.1805,11.75,OtherBiomes
9253,19.8346004,70.1667023,OtherBiomes
9254,24.0214005,93.5,OtherBiomes
9255,25.7528,23.0832996,OtherBiomes
9256,26.2663002,23.9167004,OtherBiomes
9257,25.6215,23.6667004,OtherBiomes
9258,21.6758003,26.6667004,OtherBiomes
9259,23.6872997,19.8332996,OtherBiomes
9260,22.7341995,27.4167004,OtherBiomes
9261,23.5762997,35.25,OtherBiomes
9262,21.3971996,104.75,OtherBiomes
9263,19.7182999,99.3332977,OtherBiomes
9264,22.8057995,52,OtherBiomes
9265,24.8369007,52.5833015,OtherBiomes
9266,20.6163998,25.3332996,OtherBiomes
9267,24.3682995,24,OtherBiomes
9268,24.9200993,56.0833015,OtherBiomes
9269,25.7849007,21.9167004,OtherBiomes
9270,21.5450993,106.1669998,OtherBiomes
9271,26.5377998,24.75,OtherBiomes
9272,22.8638,46.9166985,OtherBiomes
9273,24.0338001,29,OtherBiomes
9274,25.1931,22.5,OtherBiomes
9275,22.5750008,27.5,OtherBiomes
9276,23.5981007,40.5833015,OtherBiomes
9277,21.6471996,29.5832996,OtherBiomes
9278,22.6966,167.0829926,OtherBiomes
9279,22.3654003,31.75,OtherBiomes
9280,24.6977005,26.5832996,OtherBiomes
9281,25.6772003,23.0832996,OtherBiomes
9282,21.0818005,29.25,OtherBiomes
9283,19.9316998,23.25,OtherBiomes
9284,25.6728001,26.5,OtherBiomes
9285,22.6958008,53.75,OtherBiomes
9286,24.5002995,23.9167004,OtherBiomes
9287,25.8614006,22,OtherBiomes
9288,18.4883995,34.3333015,OtherBiomes
9289,25.4094009,22.5,OtherBiomes
9290,19.5070992,108.75,OtherBiomes
9291,10.1041002,29.1667004,OtherBiomes
9292,6.72542,7.4166698,OtherBiomes
9293,26.0984001,23.8332996,OtherBiomes
9294,20.1662006,29.6667004,OtherBiomes
9295,21.1170006,18.3332996,OtherBiomes
9296,22.2134991,127.3330002,OtherBiomes
9297,11.6714001,16.8332996,OtherBiomes
9298,23.7844009,32.6666985,OtherBiomes
9299,20.9459,23.5832996,OtherBiomes
9300,21.8824997,45.4166985,OtherBiomes
9301,24.1411991,33,OtherBiomes
9302,19.8876991,103.1669998,OtherBiomes
9303,22.9204998,13.9167004,OtherBiomes
9304,23.2996998,34.1666985,OtherBiomes
9305,23.2931995,22.75,OtherBiomes
9306,24.3008003,33.75,OtherBiomes
9307,16.4806995,13.9167004,OtherBiomes
9308,22.0718994,56.75,OtherBiomes
9309,23.7488003,86.5,OtherBiomes
9310,18.5708008,68.8332977,OtherBiomes
9311,7.8333302,8.9166698,OtherBiomes
9312,19.6329994,45.8333015,OtherBiomes
9313,20.1396999,20.5832996,OtherBiomes
9314,24.1781006,52.3333015,OtherBiomes
9315,23.9659996,17.5832996,OtherBiomes
9316,23.2157993,20.4167004,OtherBiomes
9317,20.4123993,218.0829926,OtherBiomes
9318,24.5275002,26.9167004,OtherBiomes
9319,22.0461006,28.4167004,OtherBiomes
9320,21.1112003,26.6667004,OtherBiomes
9321,23.9769001,53.4166985,OtherBiomes
9322,14.0466995,0.833333,OtherBiomes
9323,21.0081005,25.25,OtherBiomes
9324,20.3045006,17.5,OtherBiomes
9325,20.9111004,25.75,OtherBiomes
9326,23.9731998,104.1669998,OtherBiomes
9327,19.9906006,22.4167004,OtherBiomes
9328,23.2056999,56.5833015,OtherBiomes
9329,23.1343002,81.25,OtherBiomes
9330,23.2563,127.1669998,OtherBiomes
9331,23.2653999,20.3332996,OtherBiomes
9332,22.9983997,21.0832996,OtherBiomes
9333,19.8176994,22.3332996,OtherBiomes
9334,22.1107998,46.5,OtherBiomes
9335,19.1012001,107.25,OtherBiomes
9336,25.0778999,21.3332996,OtherBiomes
9337,20.8463001,50.3333015,OtherBiomes
9338,22.5331001,43.0833015,OtherBiomes
9339,23.1940002,13.4167004,OtherBiomes
9340,23.6112003,12.3332996,OtherBiomes
9341,23.8241997,63.0833015,OtherBiomes
9342,20.8733006,40.8333015,OtherBiomes
9343,16.7926006,133.1670074,OtherBiomes
9344,19.3852997,99.5832977,OtherBiomes
9345,23.7956009,31.1667004,OtherBiomes
9346,23.5405998,11.4167004,OtherBiomes
9347,9.4291697,7.6666698,OtherBiomes
9348,23.8092995,26.1667004,OtherBiomes
9349,18.2921009,53.9166985,OtherBiomes
9350,16.8111992,56.5833015,OtherBiomes
9351,24.0662994,21.5,OtherBiomes
9352,22.7940998,22.8332996,OtherBiomes
9353,20.1054993,12,OtherBiomes
9354,22.0760002,27.75,OtherBiomes
9355,23.4974003,81.6667023,OtherBiomes
9356,5.9829998,9.8333302,OtherBiomes
9357,22.8213997,131.5829926,OtherBiomes
9358,23.2203007,62.75,OtherBiomes
9359,19.3115005,92.6667023,OtherBiomes
9360,26.4333,19.75,OtherBiomes
9361,19.4547997,80.75,OtherBiomes
9362,22.2388992,28.25,OtherBiomes
9363,23.4743004,37.0833015,OtherBiomes
9364,20.0529003,16.75,OtherBiomes
9365,23.2730007,37.75,OtherBiomes
9366,24.2467995,24.3332996,OtherBiomes
9367,24.2987003,21,OtherBiomes
9368,20.4127998,63.5,OtherBiomes
9369,24.0067997,64.9167023,OtherBiomes
9370,23.7310009,21.0832996,OtherBiomes
9371,21.1278,23.5832996,OtherBiomes
9372,18.4006004,51,OtherBiomes
9373,22.6816006,20.5832996,OtherBiomes
9374,19.6362991,37.25,OtherBiomes
9375,18.9967003,50.3333015,OtherBiomes
9376,20.7653008,78.6667023,OtherBiomes
9377,20.8097,164.6670074,OtherBiomes
9378,22.3460999,86.6667023,OtherBiomes
9379,22.6086006,11.9167004,OtherBiomes
9380,23.6394005,16.1667004,OtherBiomes
9381,21.9519005,126.8330002,OtherBiomes
9382,22.2555008,52.0833015,OtherBiomes
9383,23.0673008,18.5,OtherBiomes
9384,22.1040993,26.5,OtherBiomes
9385,20.0310993,19,OtherBiomes
9386,22.5349998,11.0832996,OtherBiomes
9387,19.7793007,47.75,OtherBiomes
9388,18.5951996,47.9166985,OtherBiomes
9389,22.9074993,62.5,OtherBiomes
9390,22.5832996,10.8332996,OtherBiomes
9391,23.8719997,22.0832996,OtherBiomes
9392,24.3085003,45.0833015,OtherBiomes
9393,21.5508995,133.5,OtherBiomes
9394,20.1711998,44.4166985,OtherBiomes
9395,22.6606998,20.25,OtherBiomes
9396,16.5541992,24.3332996,OtherBiomes
9397,22.1091995,23.4167004,OtherBiomes
9398,23.6131992,20.0832996,OtherBiomes
9399,23.4559002,13.3332996,OtherBiomes
9400,20.8785992,146.5829926,OtherBiomes
9401,22.7122002,20.8332996,OtherBiomes
9402,22.4391994,13.6667004,OtherBiomes
9403,22.0063992,54.0833015,OtherBiomes
9404,24.0314007,19.3332996,OtherBiomes
9405,17.3516006,120.5,OtherBiomes
9406,23.5363007,27.3332996,OtherBiomes
9407,22.5072002,12.1667004,OtherBiomes
9408,23.4545994,19.5,OtherBiomes
9409,21.8551998,128.8329926,OtherBiomes
9410,18.6895008,2.3333299,OtherBiomes
9411,18.8330994,4.0833302,OtherBiomes
9412,23.2406998,9.25,OtherBiomes
9413,19.1397991,60,OtherBiomes
9414,22.6564007,32.4166985,OtherBiomes
9415,22.9759007,22.5832996,OtherBiomes
9416,12.1821003,0.833333,OtherBiomes
9417,22.2642002,52.3333015,OtherBiomes
9418,23.7247009,20.8332996,OtherBiomes
9419,23.3850994,17.4167004,OtherBiomes
9420,22.8269997,18.8332996,OtherBiomes
9421,22.3008003,58.4166985,OtherBiomes
9422,12.4630003,20.4167004,OtherBiomes
9423,22.5286999,106.0830002,OtherBiomes
9424,22.7117996,9.9166698,OtherBiomes
9425,20.7141991,32.8333015,OtherBiomes
9426,17.6357002,118.25,OtherBiomes
9427,17.5991993,55.9166985,OtherBiomes
9428,20.1784,53.8333015,OtherBiomes
9429,21.9379005,26.6667004,OtherBiomes
9430,11.1206999,1.41667,OtherBiomes
9431,21.0277996,30.6667004,OtherBiomes
9432,22.5039997,20.8332996,OtherBiomes
9433,19.0648003,132.5829926,OtherBiomes
9434,19.5298996,40,OtherBiomes
9435,22.4241009,19.8332996,OtherBiomes
9436,7.6690001,1.91667,OtherBiomes
9437,19.2507992,138.9170074,OtherBiomes
9438,14.5781002,73.1667023,OtherBiomes
9439,22.5230007,53.9166985,OtherBiomes
9440,23.7462997,20.75,OtherBiomes
9441,22.6982002,9.8333302,OtherBiomes
9442,21.3603001,144.1670074,OtherBiomes
9443,22.0953999,22.5,OtherBiomes
9444,18.6382999,41,OtherBiomes
9445,17.7180004,58.5833015,OtherBiomes
9446,21.7987995,51.6666985,OtherBiomes
9447,15.3543997,57,OtherBiomes
9448,18.0792007,39.5,OtherBiomes
9449,21.9986,32.75,OtherBiomes
9450,23.094101,15.6667004,OtherBiomes
9451,22.5625992,10.5,OtherBiomes
9452,21.5256996,130.75,OtherBiomes
9453,21.5044994,118.1669998,OtherBiomes
9454,22.5384007,29,OtherBiomes
9455,15.2273998,133.0829926,OtherBiomes
9456,15.1449003,7.3333302,OtherBiomes
9457,16.3043003,56.4166985,OtherBiomes
9458,17.3906002,1.5,OtherBiomes
9459,21.8062992,91.5832977,OtherBiomes
9460,22.3929005,16.8332996,OtherBiomes
9461,22.1707001,21.1667004,OtherBiomes
9462,11.1553001,18.4167004,OtherBiomes
9463,6.3125,17.9167004,OtherBiomes
9464,18.8631992,164.25,OtherBiomes
9465,21.7534008,59.5833015,OtherBiomes
9466,15.4624996,143.5829926,OtherBiomes
9467,15.2666998,0.5,OtherBiomes
9468,18.7005997,154.1670074,OtherBiomes
9469,20.2325001,23.6667004,OtherBiomes
9470,20.6070004,51.5833015,OtherBiomes
9471,18.4913006,53.9166985,OtherBiomes
9472,19.8136997,23,OtherBiomes
9473,21.8712997,17.6667004,OtherBiomes
